censusType,errorName,tag,table,quadrat,StemTag,lx,ly,dbh_previous,hom,codes_previous,status_previous,status_2022,comment_2022,mortality,census_status,dbh_current,status_current,codes_current,notes_current,crown_position,crown_intact,crown_living,fad,liana_load,lean_angle,wounded_main_stem,rotting_trunk,canker_swelling_deformity,dead_with_resprout,sp,NAD83_X,NAD83_Y,personnel,date_measured,x,y,dbh_if_dead,mort_status
both,quadratIsNA,170545,old_trees,,,,,,,"","","","",,1,19,LI,"","",,,,"",0,,,,,0,libe,747715.847292573,4308539.3101833,IK,7/20/2023 7:20:16 PM,-78.1439047622371,38.8908227621042,,""
both,quadratIsNA,170596,old_trees,,3,,,,,"","","","",,1,20,LI,"","",,,,"",0,,,,,0,libe,747706.185134429,4308546.18787913,EM,7/26/2023 1:59:27 PM,-78.1440135544685,38.8908873875374,,""
both,quadratIsNA,170596,old_trees,,4,,,,,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747706.185134429,4308546.18787913,EM,7/26/2023 1:59:27 PM,-78.1440135544685,38.8908873875374,,""
both,quadratIsNA,170596,old_trees,,5,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747706.185134429,4308546.18787913,EM,7/26/2023 1:59:27 PM,-78.1440135544685,38.8908873875374,,""
both,quadratIsNA,170669,old_trees,,7,,,,,"","","","",,1,21,LI,"","",,,,"",0,,,,,0,libe,747723.25587744,4308564.88894148,EM,7/24/2023 2:35:09 PM,-78.1438102145683,38.8910508897142,,""
both,quadratIsNA,170669,old_trees,,8,,,,,"","","","",,1,19,LI,"","",,,,"",0,,,,,0,libe,747723.25587744,4308564.88894148,EM,7/24/2023 2:35:09 PM,-78.1438102145683,38.8910508897142,,""
both,quadratIsNA,170669,old_trees,,9,,,,,"","","","",,1,16,LI,"","",,,,"",0,,,,,0,libe,747723.25587744,4308564.88894148,EM,7/24/2023 2:35:09 PM,-78.1438102145683,38.8910508897142,,""
both,quadratIsNA,170670,old_trees,,4,,,,,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747724.039412627,4308565.60731229,EM,7/24/2023 2:26:07 PM,-78.1438009322789,38.8910571349287,,""
both,quadratIsNA,170670,old_trees,,5,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747724.039412627,4308565.60731229,EM,7/24/2023 2:26:07 PM,-78.1438009322789,38.8910571349287,,""
both,quadratIsNA,170677,old_trees,,3,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747716.957366888,4308560.44162355,EM,7/21/2023 7:30:31 PM,-78.1438843552031,38.8910126381139,,""
both,quadratIsNA,170694,old_trees,,2,,,,,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747716.199537061,4308562.92471073,EM,7/25/2023 2:52:02 PM,-78.1438921876102,38.8910352004656,,""
both,quadratIsNA,170728,old_trees,,2,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747721.610922627,4308540.94433525,IK,7/18/2023 6:55:05 PM,-78.1438377964459,38.8908358447913,,""
both,quadratIsNA,170881,old_trees,,,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747709.465892967,4308551.36538388,IK,7/21/2023 6:04:00 PM,-78.1439739037395,38.8909330618796,,""
both,quadratIsNA,170925,old_trees,,8,,,,,"","","","",,1,17,LI,"","",,,,"",0,,,,,0,libe,747721.921634518,4308570.65954109,EM,7/24/2023 1:50:28 PM,-78.1438234988473,38.891103202811,,""
both,quadratIsNA,170925,old_trees,,9,,,,,"","","","",,1,23,LI,"","",,,,"",0,,,,,0,libe,747721.921634518,4308570.65954109,EM,7/24/2023 1:50:28 PM,-78.1438234988473,38.891103202811,,""
both,quadratIsNA,170932,old_trees,,3,,,,,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747719.78024485,4308568.10917596,EM,7/25/2023 2:03:07 PM,-78.1438490801651,38.8910808530376,,""
both,quadratIsNA,170936,old_trees,,5,,,,,"","","","",,1,22,LI,"","",,,,"",0,,,,,0,libe,747718.848008067,4308569.4879198,EM,7/21/2023 6:18:19 PM,-78.1438593182605,38.8910935245533,,""
both,quadratIsNA,170936,old_trees,,6,,,,,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747718.848008067,4308569.4879198,EM,7/21/2023 6:18:19 PM,-78.1438593182605,38.8910935245533,,""
both,quadratIsNA,170937,old_trees,,3,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747717.929670865,4308570.26682466,EM,7/21/2023 6:32:34 PM,-78.1438581315861,38.8910970960422,,""
both,quadratIsNA,170937,old_trees,,4,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747717.929670865,4308570.26682466,EM,7/21/2023 6:32:34 PM,-78.1438581315861,38.8910970960422,,""
both,quadratIsNA,170942,old_trees,,3,,,,,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747717.383210714,4308567.95352457,EM,7/21/2023 6:37:30 PM,-78.1438767410808,38.8910801279731,,""
both,quadratIsNA,170946,old_trees,,2,,,,,"","","","",,1,19,LI,"","",,,,"",0,,,,,0,libe,747716.053381522,4308569.22301515,EM,7/21/2023 5:48:36 PM,-78.143891598312,38.891091928292,,""
both,quadratIsNA,170946,old_trees,,3,,,,,"","","","",,1,23,LI,"","",,,,"",0,,,,,0,libe,747716.053381522,4308569.22301515,EM,7/21/2023 5:48:36 PM,-78.143891598312,38.891091928292,,""
both,quadratIsNA,170956,old_trees,,2,,,,,"","","","",,1,22,LI,"","",,,,"",0,,,,,0,libe,747718.822488846,4308570.58762375,EM,7/25/2023 1:51:40 PM,-78.1438592158519,38.8911034293516,,""
both,quadratIsNA,170956,old_trees,,3,,,,,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747718.822488846,4308570.58762375,EM,7/25/2023 1:51:40 PM,-78.1438592158519,38.8911034293516,,""
both,quadratIsNA,170956,old_trees,,4,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747718.822488846,4308570.58762375,EM,7/25/2023 1:51:40 PM,-78.1438592158519,38.8911034293516,,""
both,quadratIsNA,170957,old_trees,,2,,,,,"","","","",,1,17,LI,"","",,,,"",0,,,,,0,libe,747720.075730383,4308572.61724432,EM,7/24/2023 5:59:41 PM,-78.1438440513952,38.8911213434259,,""
both,quadratIsNA,171004,old_trees,,2,,,,,"","","","",,1,13,LI,L,"",,,,"",0,,,,,0,libe,747706.362303573,4308555.79457488,EM,7/21/2023 3:48:24 PM,-78.1440080486904,38.8909738005684,,""
both,quadratIsNA,171004,old_trees,,3,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747706.362303573,4308555.79457488,EM,7/21/2023 3:48:24 PM,-78.1440080486904,38.8909738005684,,""
both,quadratIsNA,171010,old_trees,,2,,,,,"","","","",,1,18,LI,"","",,,,"",0,,,,,0,libe,747708.364085223,4308555.74100037,EM,7/21/2023 3:41:44 PM,-78.1439850149954,38.8909727538706,,""
both,quadratIsNA,171012,old_trees,,5,,,,,"","","","",,1,21,LI,"","",,,,"",0,,,,,0,libe,747707.466657375,4308555.62014816,EM,7/21/2023 3:45:03 PM,-78.1439831698563,38.8909727881311,,""
both,quadratIsNA,171012,old_trees,,6,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747707.466657375,4308555.62014816,EM,7/21/2023 3:45:03 PM,-78.1439831698563,38.8909727881311,,""
both,quadratIsNA,171012,old_trees,,7,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747707.466657375,4308555.62014816,EM,7/21/2023 3:45:03 PM,-78.1439831698563,38.8909727881311,,""
both,quadratIsNA,171020,old_trees,,3,,,,,"","","","",,1,17,LI,"","",,,,"",0,,,,,0,libe,747710.247334353,4308556.48489063,EM,7/21/2023 3:08:55 PM,-78.1439630583796,38.8909789186839,,""
both,quadratIsNA,171020,old_trees,,4,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747710.247334353,4308556.48489063,EM,7/21/2023 3:08:55 PM,-78.1439630583796,38.8909789186839,,""
both,quadratIsNA,171020,old_trees,,5,,,,,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747710.247334353,4308556.48489063,EM,7/21/2023 3:08:55 PM,-78.1439630583796,38.8909789186839,,""
both,quadratIsNA,171027,old_trees,,2,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747710.110262394,4308558.08214054,EM,7/21/2023 3:02:52 PM,-78.1439640599999,38.8909933326143,,""
both,quadratIsNA,171034,old_trees,,3,,,,,"","","","",,1,16,LI,"","",,,,"",0,,,,,0,libe,747711.842489999,4308561.02311853,EM,7/25/2023 3:08:18 PM,-78.1439430502069,38.891019314039,,""
both,quadratIsNA,171036,old_trees,,2,,,,1.3,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747711.010236299,4308562.40418253,EM,7/18/2023 6:52:43 PM,-78.1439521375607,38.891031979273,,""
both,quadratIsNA,171036,old_trees,,3,,,,1.3,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747711.010236299,4308562.40418253,EM,7/18/2023 6:52:43 PM,-78.1439521375607,38.891031979273,,""
both,quadratIsNA,171041,old_trees,,2,,,,1.3,"","","","",,1,27,LI,"","",,,,"",0,,,,,0,libe,747711.124108966,4308561.80666348,EM,7/18/2023 6:40:54 PM,-78.1439510416167,38.8910265688957,,""
both,quadratIsNA,171041,old_trees,,3,,,,1.3,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747711.124108966,4308561.80666348,EM,7/18/2023 6:40:54 PM,-78.1439510416167,38.8910265688957,,""
both,quadratIsNA,171041,old_trees,,4,,,,1.3,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747711.124108966,4308561.80666348,EM,7/18/2023 6:40:54 PM,-78.1439510416167,38.8910265688957,,""
both,quadratIsNA,171045,old_trees,,8,,,,,"","","","",,1,24,LI,"","",,,,"",0,,,,,0,libe,747708.39679036,4308558.64254003,EM,7/24/2023 5:25:11 PM,-78.1439835911644,38.8909988590613,,""
both,quadratIsNA,171051,old_trees,,3,,,,1.3,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747707.973708721,4308559.6329914,EM,7/18/2023 6:06:30 PM,-78.1439881069934,38.8910078933738,,""
both,quadratIsNA,171054,old_trees,,2,,,,1.3,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747708.457334647,4308560.34440265,EM,7/18/2023 5:46:01 PM,-78.1439822805219,38.8910141595681,,""
both,quadratIsNA,171055,old_trees,,2,,,,1.3,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747707.332101482,4308561.41858715,EM,7/18/2023 5:42:49 PM,-78.1439948515414,38.8910241454846,,""
both,quadratIsNA,171056,old_trees,,4,,,,1.3,"","","","",,1,17,LI,"","",,,,"",0,,,,,0,libe,747706.571765587,4308559.70048548,EM,7/18/2023 5:52:33 PM,-78.1440042272561,38.8910088960216,,""
both,quadratIsNA,171067,old_trees,,3,,,,1.3,"","","","",,1,17,LI,"","",,,,"",0,,,,,0,libe,747704.918611712,4308557.66158473,EM,7/18/2023 6:16:20 PM,-78.1440240018655,38.8909910112853,,""
both,quadratIsNA,171067,old_trees,,4,,,,1.3,"","","","",,1,17,LI,"","",,,,"",0,,,,,0,libe,747704.918611712,4308557.66158473,EM,7/18/2023 6:16:20 PM,-78.1440240018655,38.8909910112853,,""
both,quadratIsNA,171072,old_trees,,4,,,,1.3,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747710.115098389,4308562.18335653,EM,7/18/2023 5:33:07 PM,-78.1439625256755,38.8910302438694,,""
both,quadratIsNA,171072,old_trees,,5,,,,1.3,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747710.115098389,4308562.18335653,EM,7/18/2023 5:33:07 PM,-78.1439625256755,38.8910302438694,,""
both,quadratIsNA,171073,old_trees,,2,,,,,"","","","",,1,16,LI,"","",,,,"",0,,,,,0,libe,747708.192410463,4308563.13900874,EM,7/21/2023 2:46:13 PM,-78.1439843232886,38.891039386554,,""
both,quadratIsNA,171074,old_trees,,7,,,,1.3,"","","","",,1,23,LI,"","",,,,"",0,,,,,0,libe,747710.319694417,4308561.98805045,EM,7/18/2023 6:59:02 PM,-78.143960239464,38.891028428757,,""
both,quadratIsNA,171077,old_trees,,2,,,,1.3,"","","","",,1,21,LI,"","",,,,"",0,,,,,0,libe,747710.350079624,4308564.98956319,EM,7/18/2023 7:17:24 PM,-78.1439588066498,38.8910554344912,,""
both,quadratIsNA,171077,old_trees,,3,,,,1.3,"","","","",,1,19,LI,"","",,,,"",0,,,,,0,libe,747710.350079624,4308564.98956319,EM,7/18/2023 7:17:24 PM,-78.1439588066498,38.8910554344912,,""
both,quadratIsNA,171077,old_trees,,4,,,,1.3,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747710.350079624,4308564.98956319,EM,7/18/2023 7:17:24 PM,-78.1439588066498,38.8910554344912,,""
both,quadratIsNA,171078,old_trees,,2,,,,1.3,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747710.354719483,4308564.78961702,EM,7/18/2023 7:23:06 PM,-78.1439588264129,38.8910536333634,,""
both,quadratIsNA,171081,old_trees,,4,,,,,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747711.742733044,4308565.32196123,EM,9/1/2023 3:18:01 PM,-78.1439426495559,38.8910580334004,,""
both,quadratIsNA,171084,old_trees,,3,,,,1.3,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747709.173581889,4308563.96199272,EM,7/18/2023 3:27:38 PM,-78.1439727269397,38.8910465176503,,""
both,quadratIsNA,171084,old_trees,,4,,,,1.3,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747709.173581889,4308563.96199272,EM,7/18/2023 3:27:38 PM,-78.1439727269397,38.8910465176503,,""
both,quadratIsNA,171084,old_trees,,5,,,,1.3,"","","","",,1,16,LI,"","",,,,"",0,,,,,0,libe,747709.173581889,4308563.96199272,EM,7/18/2023 3:27:38 PM,-78.1439727269397,38.8910465176503,,""
both,quadratIsNA,171093,old_trees,,3,,,,1.3,"","","","",,1,12,LI,M,"",,,,"",0,,,,,0,libe,747707.385902112,4308567.72153166,EM,12/11/2023 5:14:08 PM,-78.1439919580652,38.8910808579375,,""
both,quadratIsNA,171093,old_trees,,4,,,,1.3,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747707.385902112,4308567.72153166,EM,12/11/2023 5:14:08 PM,-78.1439919580652,38.8910808579375,,""
both,quadratIsNA,171095,old_trees,,5,,,,1.3,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747708.869258898,4308568.4561422,EM,7/18/2023 7:38:10 PM,-78.1439746098054,38.8910870514086,,""
both,quadratIsNA,171095,old_trees,,6,,,,1.3,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747708.869258898,4308568.4561422,EM,7/18/2023 7:38:10 PM,-78.1439746098054,38.8910870514086,,""
both,quadratIsNA,171096,old_trees,,2,,,,1.3,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747708.243901161,4308569.54192657,EM,7/18/2023 7:49:52 PM,-78.1439814208291,38.8910970002573,,""
both,quadratIsNA,173021,old_trees,,4,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747721.756055022,4308560.55297969,EM,7/24/2023 6:29:42 PM,-78.1438290513381,38.8910122878146,,""
both,quadratIsNA,173051,old_trees,,6,,,,,"","","","",,1,31,LI,"","",,,,"",0,,,,,0,libe,747717.926871161,4308514.35171073,EM,7/28/2023 3:20:44 PM,-78.1438898160863,38.8905975417304,,""
both,quadratIsNA,173057,old_trees,,3,,,,,"","","","",,1,23,LI,"","",,,,"",0,,,,,0,libe,747709.748924329,4308539.16866739,EM,7/26/2023 3:45:16 PM,-78.1439750446066,38.8908232081951,,""
both,quadratIsNA,173073,old_trees,,2,,,,1.3,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747704.832774332,4308561.36058892,EM,7/18/2023 5:25:20 PM,-78.1440236551138,38.8910243279759,,""
both,quadratIsNA,173075,old_trees,,3,,,,1.3,"","","","",,1,22,LI,"","",,,,"",0,,,,,0,libe,747706.571961724,4308564.00164765,EM,7/18/2023 3:14:42 PM,-78.1440026731687,38.8910476069982,,""
both,quadratIsNA,173076,old_trees,,,,,,1.3,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747704.628394435,4308565.85705763,EM,7/18/2023 3:04:57 PM,-78.1440243872379,38.891064855454,,""
both,quadratIsNA,173084,old_trees,,2,,,,1.3,"","","","",,1,26,LI,"","",,,,"",0,,,,,0,libe,747704.491302482,4308567.45430707,EM,7/18/2023 2:12:02 PM,-78.1440253897565,38.891079269367,,""
both,quadratIsNA,173084,old_trees,,3,,,,1.3,"","","","",,1,27,LI,"","",,,,"",0,,,,,0,libe,747704.491302482,4308567.45430707,EM,7/18/2023 2:12:02 PM,-78.1440253897565,38.891079269367,,""
both,quadratIsNA,173087,old_trees,,4,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747710.731628666,4308570.09979023,EM,7/21/2023 1:56:12 PM,-78.1439525696458,38.8911013205828,,""
both,quadratIsNA,173091,old_trees,,2,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747714.206818997,4308558.27723026,EM,7/24/2023 3:58:21 PM,-78.1439168131221,38.890993933222,,""
both,quadratIsNA,173163,old_trees,,2,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747703.005909404,4308618.53359447,EM,7/20/2023 7:03:45 PM,-78.1440240718993,38.891539417406,,""
both,quadratIsNA,173517,old_trees,,3,,,,,"","","","",,1,26,LI,M,"",,,,"",0,,,,,0,libe,747707.327836375,4308522.80809658,EM,8/1/2023 7:00:26 PM,-78.1440088284466,38.8906766400963,,""
both,quadratIsNA,173517,old_trees,,4,,,,,"","","","",,1,25,LI,"","",,,,"",0,,,,,0,libe,747707.327836375,4308522.80809658,EM,8/1/2023 7:00:26 PM,-78.1440088284466,38.8906766400963,,""
both,quadratIsNA,173517,old_trees,,5,,,,,"","","","",,1,16,LI,"","",,,,"",0,,,,,0,libe,747707.327836375,4308522.80809658,EM,8/1/2023 7:00:26 PM,-78.1440088284466,38.8906766400963,,""
both,quadratIsNA,173522,old_trees,,2,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747717.802243377,4308532.65374526,EM,7/27/2023 12:54:38 PM,-78.1438846498663,38.8907623003424,,""
both,quadratIsNA,173566,old_trees,,,,,,,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747706.216590293,4308570.69520478,EM,7/18/2023 1:40:46 PM,-78.1440043521156,38.8911079517508,,""
both,quadratIsNA,173567,old_trees,,2,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747708.046481052,4308573.73847602,EM,7/21/2023 2:08:37 PM,-78.1439821799029,38.8911348267046,,""
both,quadratIsNA,173569,old_trees,,2,,,,1.3,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747712.703241238,4308571.34586561,EM,7/21/2023 1:52:39 PM,-78.1439294146776,38.8911119798104,,""
both,quadratIsNA,173569,old_trees,,3,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747712.703241238,4308571.34586561,EM,7/21/2023 1:52:39 PM,-78.1439294146776,38.8911119798104,,""
both,quadratIsNA,173570,old_trees,,,,,,1.3,"","","","",,1,16,LI,"","",,,,"",0,,,,,0,libe,747710.562047707,4308573.09666265,EM,7/21/2023 2:03:03 PM,-78.143953441908,38.8911283409725,,""
both,quadratIsNA,173577,old_trees,,,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747721.895693032,4308563.15692001,EM,7/24/2023 6:16:37 PM,-78.1438265037153,38.8910356850057,,""
both,quadratIsNA,173578,old_trees,,2,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747721.481881113,4308563.74747881,EM,7/24/2023 6:13:52 PM,-78.1438310563754,38.8910411170575,,""
both,quadratIsNA,173581,old_trees,,2,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747722.176836726,4308559.66250186,EM,7/24/2023 3:15:00 PM,-78.1438245274242,38.8910041547663,,""
both,quadratIsNA,173584,old_trees,,2,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747719.670333657,4308555.60326026,EM,7/24/2023 3:29:23 PM,-78.1438548572361,38.8909683272532,,""
both,quadratIsNA,173584,old_trees,,3,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747719.670333657,4308555.60326026,EM,7/24/2023 3:29:23 PM,-78.1438548572361,38.8909683272532,,""
both,quadratIsNA,173639,old_trees,,2,,,,1.3,"","","","",,1,20,LI,"","",,,,"",0,,,,,0,libe,747706.985999771,4308567.71225171,EM,7/18/2023 2:32:09 PM,-78.1439965673194,38.891080888003,,""
both,quadratIsNA,173650,old_trees,,2,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747721.840014732,4308565.55627408,EM,7/24/2023 6:09:16 PM,-78.1438262800335,38.8910572957446,,""
both,quadratIsNA,173663,old_trees,,,,,,1.3,"","","","",,1,17,LI,"","",,,,"",0,,,,,0,libe,747713.679398055,4308611.1792325,IK,7/14/2023 5:46:37 PM,-78.1439038027957,38.8914702163576,,""
both,quadratIsNA,173751,old_trees,,,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747721.692245166,4308632.27080146,EM,7/20/2023 3:33:47 PM,-78.143803915545,38.8916577882021,,""
both,quadratIsNA,173799,old_trees,,3,,,,,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747703.16388072,4308616.03658725,EM,7/20/2023 7:12:25 PM,-78.1440231529245,38.8915168985646,,""
both,quadratIsNA,173841,old_trees,,2,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747716.866778541,4308654.86493503,EM,7/20/2023 2:48:05 PM,-78.1438513366829,38.8918625022409,,""
both,quadratIsNA,173842,old_trees,,2,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747716.136807859,4308656.14834565,EM,7/20/2023 2:53:27 PM,-78.1438592804818,38.8918742590799,,""
both,quadratIsNA,183926,old_trees,,2,,,,1.3,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747741.762339379,4308607.92986232,KB,7/14/2023 2:57:23 PM,-78.1435815592391,38.8914330543087,,""
both,quadratIsNA,190494,old_trees,,6,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747749.384641138,4308676.02503144,EM,12/8/2023 8:16:40 PM,-78.1434692087392,38.8920437810656,,""
both,quadratIsNA,190494,old_trees,,7,,,,,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747749.384641138,4308676.02503144,EM,12/8/2023 8:16:40 PM,-78.1434692087392,38.8920437810656,,""
both,quadratIsNA,190500,old_trees,,4,,,,,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747749.650193952,4308686.13390278,EM,8/3/2023 2:16:22 PM,-78.1434625028119,38.8921346898473,,""
both,quadratIsNA,190684,old_trees,,5,,,,,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747753.041867065,4308677.91036391,EM,8/2/2023 6:51:09 PM,-78.143426409418,38.892059719003,,""
both,quadratIsNA,190684,old_trees,,6,,,,,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747753.041867065,4308677.91036391,EM,8/2/2023 6:51:09 PM,-78.143426409418,38.892059719003,,""
both,quadratIsNA,190684,old_trees,,7,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747753.041867065,4308677.91036391,EM,8/2/2023 6:51:09 PM,-78.143426409418,38.892059719003,,""
both,quadratIsNA,190693,old_trees,,8,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747757.590042604,4308688.81882427,EM,8/2/2023 5:26:07 PM,-78.1433700949425,38.8921566155806,,""
both,quadratIsNA,190693,old_trees,,9,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747757.590042604,4308688.81882427,EM,8/2/2023 5:26:07 PM,-78.1433700949425,38.8921566155806,,""
both,quadratIsNA,191005,old_trees,,3,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747745.971626873,4308676.54598214,EM,8/3/2023 1:38:58 PM,-78.1435083267641,38.8920494325859,,""
both,quadratIsNA,191024,old_trees,,2,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747747.174488358,4308693.67849871,EM,8/3/2023 3:10:45 PM,-78.1434882925331,38.8922032910438,,""
both,quadratIsNA,191024,old_trees,,3,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747747.174488358,4308693.67849871,EM,8/3/2023 3:10:45 PM,-78.1434882925331,38.8922032910438,,""
both,quadratIsNA,191025,old_trees,,2,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747749.115735718,4308691.92306182,EM,8/3/2023 3:06:51 PM,-78.1434665694806,38.8921869448124,,""
both,quadratIsNA,191028,old_trees,,2,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747752.382152417,4308689.09808006,EM,8/2/2023 7:39:42 PM,-78.1434299703323,38.892160598139,,""
both,quadratIsNA,191106,old_trees,,2,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747758.003196133,4308675.32477735,EM,8/2/2023 6:37:51 PM,-78.1433702045446,38.8920350489294,,""
both,quadratIsNA,191881,old_trees,,3,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747745.063453905,4308694.12964563,EM,8/3/2023 3:43:12 PM,-78.1435124410368,38.8922079462134,,""
both,quadratIsNA,191883,old_trees,,2,,,,,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747748.771737805,4308693.81559067,EM,8/3/2023 3:26:13 PM,-78.1434698483293,38.8922040748287,,""
both,quadratIsNA,193418,old_trees,,3,,,,1.3,"","","","",,1,12,LI,"",Blue wire,,,,"",0,,,,,0,libe,747754.900582371,4308606.43425773,IK,7/31/2023 7:35:02 PM,-78.1434307914394,38.8914158891412,,""
both,quadratIsNA,193843,old_trees,,4,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747743.337537696,4308677.9852605,EM,8/3/2023 6:13:26 PM,-78.1435381436349,38.892063129635,,""
both,quadratIsNA,193852,old_trees,,5,,,,,"","","","",,1,16,LI,"","",,,,"",0,,,,,0,libe,747742.091678211,4308684.2580457,EM,8/3/2023 5:42:06 PM,-78.1435502277648,38.8921199370472,,""
both,quadratIsNA,193861,old_trees,,2,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747748.446093192,4308690.60717243,EM,8/3/2023 2:39:34 PM,-78.143474755826,38.8921752901068,,""
both,quadratIsNA,193925,old_trees,,2,,,,,"","","","",,1,16,LI,"","",,,,"",0,,,,,0,libe,747757.59910619,4308684.11776929,EM,8/2/2023 5:49:38 PM,-78.143371685861,38.8921143030067,,""
both,quadratIsNA,193952,old_trees,,2,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747758.680663202,4308693.545388,EM,8/2/2023 3:23:52 PM,-78.1433558279009,38.892198849121,,""
both,quadratIsNA,200519,old_trees,,3,,,,,"","","","",,1,16,LI,"","",,,,"",0,,,,,0,libe,747766.010217709,4308580.28495558,EM,8/4/2023 1:58:49 PM,-78.143312283044,38.8911774048308,,""
